Sensor,3Space
BPM,0
BPB,0
NumBar,0
LeadIn,0

MusicFile,None

Calibration Info Start
LRswitched,True
Sequence #,Time,Acc X #S1,Acc Y #S1,Acc Z #S1,Pitch #S1,Yaw #S1, Roll #S1,Quat X #S1,Quat Y #S1,Quat Z #S1, Quat W #S1,Acc X #S2,Acc Y #S2,Acc Z #S2,Pitch #S2, Yaw #S2, Roll #S2,Quat X #S2,Quat Y #S2,Quat Z #S2, Quat W #S2,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Calibration Info End

Sequence #,Time,Acc X #S1,Acc Y #S1,Acc Z #S1,Pitch #S1, Yaw #S1,Roll #S1,Quat X #S1,Quat Y #S1,Quat Z #S1, Quat W #S1,Acc X #S2,Acc Y #S2,Acc Z #S2,Pitch #S2,Yaw #S2,Roll #S2,Quat X #S2,Quat Y #S2,Quat Z #S2, Quat W #S2,
91,3720.0052,552,-4040,484,31,-18,2,-0.08000114,0.5887353,0.04317983,-0.8031973,516,-3856,884,0,-16,-26,-0.1448013,0.4496747,0.04153633,-0.8803977
92,3750.0053,560,-4056,472,25,-14,-2,-0.08002847,0.5885994,0.04322825,-0.8032917,560,-3844,876,-5,-21,-31,-0.1454269,0.4501993,0.04153049,-0.8800266
93,3790.0053,576,-4044,492,22,-12,1,-0.08018921,0.5885553,0.04300927,-0.8033197,520,-3840,876,-5,-21,-26,-0.1448448,0.4500171,0.04148412,-0.880218
94,3830.0054,560,-4044,468,23,-16,2,-0.07976654,0.5882784,0.04341532,-0.8035427,524,-3888,888,-5,-18,-24,-0.144823,0.450366,0.04162547,-0.8800364
95,3870.0054,564,-4040,488,22,-13,6,-0.0796406,0.5883346,0.04319209,-0.8035262,540,-3844,856,-2,-21,-24,-0.1441003,0.4503602,0.04186116,-0.8801468
96,3910.0055,556,-4052,480,25,-10,4,-0.07931565,0.5882258,0.04291748,-0.8036526,520,-3892,888,-10,-19,-25,-0.1440299,0.4504493,0.04210584,-0.880101
97,3950.0055,576,-4032,464,19,-16,3,-0.07913765,0.5880893,0.04307982,-0.8037613,524,-3860,888,-10,-20,-24,-0.1439448,0.4504435,0.04235487,-0.880106
98,3990.0056,556,-4048,484,22,-11,1,-0.07915188,0.5880424,0.04324646,-0.8037853,520,-3880,872,-8,-12,-27,-0.1439459,0.4501862,0.04268486,-0.8802216
99,4020.0056,592,-4060,480,17,-11,5,-0.07912269,0.5877968,0.04359942,-0.8039487,540,-3864,868,-11,-16,-26,-0.1443352,0.4504018,0.04271254,-0.8800461
100,4060.0057,548,-4040,464,22,-19,-2,-0.07899764,0.5880023,0.04326465,-0.8038289,540,-3852,872,-3,-20,-26,-0.1438987,0.4498218,0.04303174,-0.8803986
101,4090.0057,556,-4064,484,28,-14,-1,-0.07891938,0.5879545,0.04321765,-0.8038741,552,-3880,888,2,-17,-30,-0.1436677,0.4499397,0.04280277,-0.8803872
102,4120.0058,572,-4044,464,28,-14,6,-0.07923403,0.5882023,0.04314791,-0.8036655,528,-3872,900,-2,-19,-31,-0.1441514,0.4499708,0.04260392,-0.880302
