
Time,Acc Pitch Orientation #WM1, Acc Roll Orientation #WM1,Acc X #WM1,Acc Y #WM1,Acc Z #WM1,		Raw Yaw #WM1,Raw Pitch #WM1,Raw Roll #WM1,Speed Yaw #WM1, Speed Pitch #WM1,Speed Roll #WM1,		Acc Pitch Orientation #WM2, Acc Roll Orientation #WM2,Acc X #WM2,Acc Y #WM2,Acc Z #WM2,		Raw Yaw #WM2,Raw Pitch #WM2,Raw Roll #WM2,Speed Yaw #WM2, Speed Pitch #WM2,Speed Roll #WM2
578,-16.814844,4.953258,0.082651,0.289280,0.953670,1f99,1f3d,1f1f,  -1.300,   3.300,   4.800,-18.579786,-23.198589,-0.373389,0.318625,0.871240,1f6b,1f7c,1f9e,   1.000,   0.150,  -1.550
584,-16.814844,4.953258,0.082651,0.289280,0.953670,1fa1,1f40,1f13,  -1.700,   3.150,   5.400,-18.579786,-23.198589,-0.373389,0.318625,0.871240,1f5e,1f77,1f98,   1.650,   0.400,  -1.250
587,-16.814844,4.953258,0.082651,0.289280,0.953670,1fa1,1f40,1f13,  -1.700,   3.150,   5.400,-18.579786,-23.198589,-0.373389,0.318625,0.871240,1f5e,1f77,1f98,   1.650,   0.400,  -1.250
594,-19.053480,4.953257,0.081613,0.326451,0.941684,1f98,1f46,1f17,  -1.250,   2.850,   5.200,-18.579786,-23.198589,-0.373389,0.318625,0.871240,1f64,1f7a,1f97,   1.350,   0.250,  -1.200
597,-19.053480,4.953257,0.081613,0.326451,0.941684,1f98,1f46,1f17,  -1.250,   2.850,   5.200,-18.579786,-23.198589,-0.373389,0.318625,0.871240,1f64,1f7a,1f97,   1.350,   0.250,  -1.200
606,-19.053480,4.953257,0.081613,0.326451,0.941684,1f94,1f46,1f17,  -1.050,   2.850,   5.200,-18.579786,-23.198589,-0.373389,0.318625,0.871240,1f6b,1f79,1f9a,   1.000,   0.300,  -1.350
610,-19.053480,4.953257,0.081613,0.326451,0.941684,1f94,1f46,1f17,  -1.050,   2.850,   5.200,-18.579786,-23.198589,-0.373389,0.318625,0.871240,1f6b,1f79,1f9a,   1.000,   0.300,  -1.350
616,-16.814844,4.953258,0.082651,0.289280,0.953670,1f94,1f40,1f23,  -1.050,   3.150,   4.600,-18.579786,-23.198589,-0.373389,0.318625,0.871240,1f65,1f79,1f95,   1.300,   0.300,  -1.100
620,-16.814844,4.953258,0.082651,0.289280,0.953670,1f94,1f40,1f23,  -1.050,   3.150,   4.600,-18.579786,-23.198589,-0.373389,0.318625,0.871240,1f61,1f7a,1f99,   1.500,   0.250,  -1.300
625,-16.814844,4.953258,0.082651,0.289280,0.953670,1f8f,1f3e,1f25,  -0.800,   3.250,   4.500,-18.579786,-23.198589,-0.373389,0.318625,0.871240,1f61,1f7a,1f99,   1.500,   0.250,  -1.300
630,-16.814844,4.953258,0.082651,0.289280,0.953670,1f8f,1f3e,1f25,  -0.800,   3.250,   4.500,-18.579786,-23.198589,-0.373389,0.318625,0.871240,1f6c,1f7e,1f96,   0.950,   0.050,  -1.150
635,-16.814844,4.953258,0.082651,0.289280,0.953670,1f8d,1f42,1f25,  -0.700,   3.050,   4.500,-18.579786,-23.198589,-0.373389,0.318625,0.871240,1f6c,1f7e,1f96,   0.950,   0.050,  -1.150
640,-16.814844,4.953258,0.082651,0.289280,0.953670,1f8d,1f42,1f25,  -0.700,   3.050,   4.500,-18.579786,-23.198589,-0.373389,0.318625,0.871240,1f5e,1f7e,1fa5,   1.650,   0.050,  -1.900
645,-16.814844,4.953258,0.082651,0.289280,0.953670,1f98,1f44,1f1e,  -1.250,   2.950,   4.850,-18.579786,-23.198589,-0.373389,0.318625,0.871240,1f5e,1f7e,1fa5,   1.650,   0.050,  -1.900
650,-16.814844,4.953258,0.082651,0.289280,0.953670,1f98,1f44,1f1e,  -1.250,   2.950,   4.850,-18.579786,-23.198589,-0.373389,0.318625,0.871240,1f60,1f79,1f9e,   1.550,   0.300,  -1.550
655,-16.814844,4.953258,0.082651,0.289280,0.953670,1f8e,1f49,1f20,  -0.750,   2.700,   4.750,-18.579786,-23.198589,-0.373389,0.318625,0.871240,1f60,1f79,1f9e,   1.550,   0.300,  -1.550
660,-16.814844,4.953258,0.082651,0.289280,0.953670,1f8e,1f49,1f20,  -0.750,   2.700,   4.750,-18.579786,-23.198589,-0.373389,0.318625,0.871240,1f69,1f7a,1f9f,   1.100,   0.250,  -1.600
665,-16.814844,4.953258,0.082651,0.289280,0.953670,1f91,1f44,1f23,  -0.900,   2.950,   4.600,-18.579786,-23.198589,-0.373389,0.318625,0.871240,1f69,1f7a,1f9f,   1.100,   0.250,  -1.600
670,-16.814844,4.953258,0.082651,0.289280,0.953670,1f91,1f44,1f23,  -0.900,   2.950,   4.600,-18.579786,-23.198589,-0.373389,0.318625,0.871240,1f5f,1f70,1fa1,   1.600,   0.750,  -1.700
675,-16.182590,4.756055,0.079628,0.278699,0.957072,1f8a,1f41,1f21,  -0.550,   3.100,   4.700,-18.579786,-23.198589,-0.373389,0.318625,0.871240,1f5f,1f70,1fa1,   1.600,   0.750,  -1.700
680,-16.182590,4.756055,0.079628,0.278699,0.957072,1f8a,1f41,1f21,  -0.550,   3.100,   4.700,-18.579786,-23.198589,-0.373389,0.318625,0.871240,1f62,1f7a,1f9d,   1.450,   0.250,  -1.500
