
Time,Acc Pitch Orientation #WM1, Acc Roll Orientation #WM1,Acc X #WM1,Acc Y #WM1,Acc Z #WM1,		Raw Yaw #WM1,Raw Pitch #WM1,Raw Roll #WM1,Speed Yaw #WM1, Speed Pitch #WM1,Speed Roll #WM1,		Acc Pitch Orientation #WM2, Acc Roll Orientation #WM2,Acc X #WM2,Acc Y #WM2,Acc Z #WM2,		Raw Yaw #WM2,Raw Pitch #WM2,Raw Roll #WM2,Speed Yaw #WM2, Speed Pitch #WM2,Speed Roll #WM2
509,-26.046591,-11.749984,-0.182959,0.439102,0.879611,1f8b,1f3b,1efd,  -0.600,   3.400,   6.500,-39.794739,-12.528808,-0.166677,0.640039,0.750046,1f3f,1f0a,1fac,   3.200,   5.850,  -2.250
514,-26.046591,-11.749984,-0.182959,0.439102,0.879611,1f8b,1f3b,1efd,  -0.600,   3.400,   6.500,-39.794739,-12.528808,-0.166677,0.640039,0.750046,1f3f,1f0a,1fac,   3.200,   5.850,  -2.250
520,-26.046591,-11.749984,-0.182959,0.439102,0.879611,1f7a,1f21,1f1e,   0.250,   4.700,   4.850,-39.794739,-12.528808,-0.166677,0.640039,0.750046,1f3f,1f0a,1fac,   3.200,   5.850,  -2.250
526,-26.046591,-11.749984,-0.182959,0.439102,0.879611,1f7f,1f30,1f4e,   0.000,   3.950,   2.450,-39.794739,-12.528808,-0.166677,0.640039,0.750046,1f3f,1f0a,1fac,   3.200,   5.850,  -2.250
532,-26.046591,-11.749984,-0.182959,0.439102,0.879611,1f7f,1f30,1f4e,   0.000,   3.950,   2.450,-39.794739,-12.528808,-0.166677,0.640039,0.750046,1f3f,1f0a,1fac,   3.200,   5.850,  -2.250
536,-26.046591,-11.749984,-0.182959,0.439102,0.879611,1f8a,1f48,1f58,  -0.550,   2.750,   1.950,-41.511276,-12.528808,-0.162443,0.662767,0.730994,1f3f,1f0a,1fac,   3.200,   5.850,  -2.250
540,-26.046591,-11.749984,-0.182959,0.439102,0.879611,1f8a,1f48,1f58,  -0.550,   2.750,   1.950,-41.511276,-12.528808,-0.162443,0.662767,0.730994,1f3f,1f0a,1fac,   3.200,   5.850,  -2.250
545,-26.046591,-11.749984,-0.182959,0.439102,0.879611,1fae,1f5e,1f51,  -2.350,   1.650,   2.300,-39.794739,-12.528808,-0.166677,0.640039,0.750046,1f3f,1f0a,1fac,   3.200,   5.850,  -2.250
550,-26.046591,-11.749984,-0.182959,0.439102,0.879611,1fae,1f5e,1f51,  -2.350,   1.650,   2.300,-39.794739,-12.528808,-0.166677,0.640039,0.750046,1f3f,1f0a,1fac,   3.200,   5.850,  -2.250
557,-26.046591,-11.749984,-0.182959,0.439102,0.879611,1fc0,1f6c,1f20,  -3.250,   0.950,   4.750,-41.511276,-12.528808,-0.162443,0.662767,0.730994,1f3f,1f0a,1fac,   3.200,   5.850,  -2.250
562,-26.046591,-11.749984,-0.182959,0.439102,0.879611,1fc0,1f6c,1f20,  -3.250,   0.950,   4.750,-41.511276,-12.528808,-0.162443,0.662767,0.730994,1f3f,1f0a,1fac,   3.200,   5.850,  -2.250
568,-27.640059,-15.179208,-0.231958,0.463915,0.854972,1fb6,1f69,1f02,  -2.750,   1.100,   6.250,-39.794739,-12.528808,-0.166677,0.640039,0.750046,1f3f,1f0a,1fac,   3.200,   5.850,  -2.250
575,-27.640059,-15.179208,-0.231958,0.463915,0.854972,1fa7,1f5d,1ef2,  -2.000,   1.700,   7.050,-39.794739,-12.528808,-0.166677,0.640039,0.750046,1f3f,1f0a,1fac,   3.200,   5.850,  -2.250
582,-27.640059,-15.179208,-0.231958,0.463915,0.854972,1fa7,1f5d,1ef2,  -2.000,   1.700,   7.050,-39.794739,-12.528808,-0.166677,0.640039,0.750046,1f3f,1f0a,1fac,   3.200,   5.850,  -2.250
586,-27.640059,-15.179208,-0.231958,0.463915,0.854972,1f95,1f3f,1ef1,  -1.100,   3.200,   7.100,-39.794739,-12.528808,-0.166677,0.640039,0.750046,1f3f,1f0a,1fac,   3.200,   5.850,  -2.250
590,-27.640059,-15.179208,-0.231958,0.463915,0.854972,1f95,1f3f,1ef1,  -1.100,   3.200,   7.100,-39.794739,-12.528808,-0.166677,0.640039,0.750046,1f3f,1f0a,1fac,   3.200,   5.850,  -2.250
593,-27.640059,-15.179208,-0.231958,0.463915,0.854972,1f95,1f3f,1ef1,  -1.100,   3.200,   7.100,-39.794739,-12.528808,-0.166677,0.640039,0.750046,1f3f,1f0a,1fac,   3.200,   5.850,  -2.250
600,-27.640059,-15.179208,-0.231958,0.463915,0.854972,1f79,1f30,1f0f,   0.300,   3.950,   5.600,-39.794739,-12.528808,-0.166677,0.640039,0.750046,1f3f,1f0a,1fac,   3.200,   5.850,  -2.250
606,-27.640059,-15.179208,-0.231958,0.463915,0.854972,1f6e,1f28,1f31,   0.850,   4.350,   3.900,-39.794739,-12.528808,-0.166677,0.640039,0.750046,1f3f,1f0a,1fac,   3.200,   5.850,  -2.250
615,-27.640059,-15.179208,-0.231958,0.463915,0.854972,1f77,1f33,1f4c,   0.400,   3.800,   2.550,-39.794739,-12.528808,-0.166677,0.640039,0.750046,1f3f,1f0a,1fac,   3.200,   5.850,  -2.250
621,-27.640059,-15.179208,-0.231958,0.463915,0.854972,1f77,1f33,1f4c,   0.400,   3.800,   2.550,-39.794739,-12.528808,-0.166677,0.640039,0.750046,1f3f,1f0a,1fac,   3.200,   5.850,  -2.250
630,-27.640059,-15.179208,-0.231958,0.463915,0.854972,1f8b,1f45,1f56,  -0.600,   2.900,   2.050,-39.794739,-12.528808,-0.166677,0.640039,0.750046,1f3f,1f0a,1fac,   3.200,   5.850,  -2.250
639,-27.640059,-15.179208,-0.231958,0.463915,0.854972,1fa1,1f5c,1f4a,  -1.700,   1.750,   2.650,-39.794739,-12.528808,-0.166677,0.640039,0.750046,1f3f,1f0a,1fac,   3.200,   5.850,  -2.250
645,-27.640059,-15.179208,-0.231958,0.463915,0.854972,1fa1,1f5c,1f4a,  -1.700,   1.750,   2.650,-39.794739,-12.528808,-0.166677,0.640039,0.750046,1f3f,1f0a,1fac,   3.200,   5.850,  -2.250
651,-27.640059,-15.179208,-0.231958,0.463915,0.854972,1fbc,1f6b,1f2c,  -3.050,   1.000,   4.150,-39.794739,-12.528808,-0.166677,0.640039,0.750046,1f3f,1f0a,1fac,   3.200,   5.850,  -2.250
658,-27.640059,-15.179208,-0.231958,0.463915,0.854972,1fbc,1f75,1f0e,  -3.050,   0.500,   5.650,-39.794739,-12.528808,-0.166677,0.640039,0.750046,1f3f,1f0a,1fac,   3.200,   5.850,  -2.250
665,-26.714638,-14.574215,-0.224774,0.449547,0.864514,1fb1,1f63,1ef6,  -2.500,   1.400,   6.850,-39.794739,-12.528808,-0.166677,0.640039,0.750046,1f3f,1f0a,1fac,   3.200,   5.850,  -2.250
672,-26.714638,-14.574215,-0.224774,0.449547,0.864514,1fb1,1f63,1ef6,  -2.500,   1.400,   6.850,-39.794739,-12.528808,-0.166677,0.640039,0.750046,1f3f,1f0a,1fac,   3.200,   5.850,  -2.250
678,-26.714638,-14.574215,-0.224774,0.449547,0.864514,1fa6,1f50,1eeb,  -1.950,   2.350,   7.400,-39.794739,-12.528808,-0.166677,0.640039,0.750046,1f3f,1f0a,1fac,   3.200,   5.850,  -2.250
683,-26.714638,-14.574215,-0.224774,0.449547,0.864514,1fa6,1f50,1eeb,  -1.950,   2.350,   7.400,-39.794739,-12.528808,-0.166677,0.640039,0.750046,1f3f,1f0a,1fac,   3.200,   5.850,  -2.250
687,-26.714638,-14.574215,-0.224774,0.449547,0.864514,1f8a,1f3c,1ef4,  -0.550,   3.350,   6.950,-39.794739,-12.528808,-0.166677,0.640039,0.750046,1f3f,1f0a,1fac,   3.200,   5.850,  -2.250
692,-26.714638,-14.574215,-0.224774,0.449547,0.864514,1f8a,1f3c,1ef4,  -0.550,   3.350,   6.950,-39.794739,-12.528808,-0.166677,0.640039,0.750046,1f3f,1f0a,1fac,   3.200,   5.850,  -2.250
